Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
com.helger.commons.io.file.FileHelper	boolean isParentDirectory(java.io.File,java.io.File)	8	1	1
com.helger.commons.io.file.FileHelper	java.io.FileInputStream getInputStream(java.io.File)	2	1	1
com.helger.commons.io.file.FileHelper	java.io.FileOutputStream getOutputStream(java.io.File)	4	1	1
com.helger.commons.io.file.FileHelper	boolean isFileNewer(java.io.File,java.io.File)	7	1	1
com.helger.commons.io.file.FileHelper	java.lang.String getFileSizeDisplay(java.io.File)	3	1	1
com.helger.commons.io.file.FileHelper	java.lang.String getFileSizeDisplay(long)	9	1	1
com.helger.commons.io.file.FileHelper	java.lang.String getFileSizeDisplay(long,int)	11	1	1
com.helger.commons.io.file.FileHelper	java.io.File getSecureFile(java.io.File)	6	2	1
com.helger.commons.io.file.FileHelper	int getDirectoryObjectCount(java.io.File)	8	4	2
com.helger.commons.io.file.FileHelper	java.net.URL getAsURL(java.io.File)	2	1	1
com.helger.commons.io.file.EFileIOErrorCode	int getID()	8	2	2
com.helger.commons.io.file.EFileIOErrorCode	com.helger.commons.io.file.FileIOError getAsIOError(com.helger.commons.io.file.EFileIOOperation,java.io.File,java.io.File)	2	1	1
com.helger.commons.io.file.EFileIOErrorCode	com.helger.commons.io.file.EFileIOErrorCode getFromIDOrNull(int)	3	1	1
com.helger.commons.io.file.ERandomAccessFileMode	java.lang.String getMode()	2	1	1
com.helger.commons.io.file.ERandomAccessFileMode	com.helger.commons.io.file.ERandomAccessFileMode getFromModeOrNull(java.lang.String)	4	1	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError createDir(java.io.File)	14	6	5
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError createDirIfNotExisting(java.io.File)	5	2	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError createDirRecursive(java.io.File)	5	1	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError createDirRecursiveIfNotExisting(java.io.File)	5	1	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError deleteDir(java.io.File)	20	6	5
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError deleteDirRecursive(java.io.File)	21	6	6
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError deleteFile(java.io.File)	49	16	15
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError renameFile(java.io.File,java.io.File)	9	1	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError renameDir(java.io.File,java.io.File)	9	1	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError copyFile(java.io.File,java.io.File)	8	1	1
com.helger.commons.io.file.FileOperations	com.helger.commons.io.file.FileIOError copyDirRecursive(java.io.File,java.io.File)	9	1	1
com.helger.commons.io.file.FileSystemRecursiveIterator	boolean hasNext()	107	44	20
com.helger.commons.io.file.FileSystemRecursiveIterator	java.lang.String toString()	4	1	1
com.helger.commons.io.file.FileSystemRecursiveIterator	java.lang.Object next()	94	39	17
com.helger.commons.io.file.SimpleFileIO	byte[] getAllFileBytes(java.io.File)	7	3	3
com.helger.commons.io.file.SimpleFileIO	java.lang.String getFileAsString(java.io.File,java.nio.charset.Charset)	7	5	1
com.helger.commons.io.file.SimpleFileIO	com.helger.commons.collection.impl.ICommonsList getAllFileLines(java.io.File,java.nio.charset.Charset)	3	1	1
com.helger.commons.io.file.SimpleFileIO	com.helger.commons.state.ESuccess writeFile(java.io.File,byte[])	19	14	5
com.helger.commons.io.file.SimpleFileIO	com.helger.commons.state.ESuccess writeFile(java.io.File,byte[],int,int)	2	1	1
com.helger.commons.io.file.SimpleFileIO	com.helger.commons.state.ESuccess writeFile(java.io.File,java.lang.String,java.nio.charset.Charset)	13	7	6
com.helger.commons.io.file.PathHelper	int getDirectoryObjectCount(java.nio.file.Path)	4	3	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError createDir(java.nio.file.Path)	10	5	4
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError createDirIfNotExisting(java.nio.file.Path)	3	1	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError createDirRecursive(java.nio.file.Path)	5	1	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError createDirRecursiveIfNotExisting(java.nio.file.Path)	5	1	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError deleteDir(java.nio.file.Path)	14	5	4
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError deleteDirRecursive(java.nio.file.Path)	19	5	5
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError deleteFile(java.nio.file.Path)	14	3	3
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError renameFile(java.nio.file.Path,java.nio.file.Path)	9	1	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError renameDir(java.nio.file.Path,java.nio.file.Path)	9	1	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError copyFile(java.nio.file.Path,java.nio.file.Path)	8	1	1
com.helger.commons.io.file.PathOperations	com.helger.commons.io.file.FileIOError copyDirRecursive(java.nio.file.Path,java.nio.file.Path)	10	1	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.EFileIOOperation getLastOperation()	66	13	12
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError createDir(java.io.File)	8	6	2
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError createDirIfNotExisting(java.io.File)	2	1	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError createDirRecursive(java.io.File)	3	1	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError createDirRecursiveIfNotExisting(java.io.File)	3	1	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError deleteDir(java.io.File)	23	7	7
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError deleteDirIfExisting(java.io.File)	2	1	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError deleteDirRecursive(java.io.File)	5	3	2
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError deleteFile(java.io.File)	18	6	5
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError deleteFileIfExisting(java.io.File)	3	2	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError renameDir(java.io.File,java.io.File)	7	2	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError renameFile(java.io.File,java.io.File)	3	2	1
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError copyDirRecursive(java.io.File,java.io.File)	2	2	null
com.helger.commons.io.file.FileOperationManager	com.helger.commons.io.file.FileIOError copyFile(java.io.File,java.io.File)	2	2	null
com.helger.commons.io.file.FileOperationManager	java.lang.String toString()	4	1	1
com.helger.commons.io.file.FilenameHelper	int getIndexOfExtension(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getWithoutExtension(java.lang.String)	7	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getExtension(java.io.File)	9	2	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getExtension(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	boolean hasExtension(java.io.File,java.lang.String[])	13	1	1
com.helger.commons.io.file.FilenameHelper	boolean hasExtension(java.lang.String,java.lang.String[])	13	1	1
com.helger.commons.io.file.FilenameHelper	int getIndexOfLastSeparator(java.lang.String)	11	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getWithoutPath(java.lang.String)	11	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getPath(java.lang.String)	11	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getBaseName(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getPathUsingUnixSeparator(java.io.File)	5	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getPathUsingUnixSeparator(java.lang.String)	4	1	1
com.helger.commons.io.file.FilenameHelper	boolean isEqualIgnoreFileSeparator(java.lang.String,java.lang.String)	6	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getSecureFilename(java.lang.String)	5	1	1
com.helger.commons.io.file.FilenameHelper	boolean isValidFilename(java.lang.String)	27	1	1
com.helger.commons.io.file.FilenameHelper	boolean isValidFilenameWithPaths(java.lang.String)	57	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getAsSecureValidFilename(java.lang.String)	33	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getAsSecureValidASCIIFilename(java.lang.String)	29	1	1
com.helger.commons.io.file.FilenameHelper	boolean isPathSeparatorChar(char)	3	1	1
com.helger.commons.io.file.FilenameHelper	boolean startsWithPathSeparatorChar(java.lang.CharSequence)	8	1	1
com.helger.commons.io.file.FilenameHelper	boolean endsWithPathSeparatorChar(java.lang.CharSequence)	8	1	1
com.helger.commons.io.file.FilenameHelper	boolean containsPathSeparatorChar(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	boolean isSystemInternalDirectory(java.io.File)	5	1	1
com.helger.commons.io.file.FilenameHelper	boolean isSystemInternalDirectory(java.lang.CharSequence)	8	1	1
com.helger.commons.io.file.FilenameHelper	boolean isWindowsLocalUNCPath(java.io.File)	3	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getCleanPath(java.io.File)	21	2	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getCleanPath(java.lang.String)	17	2	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getCleanConcatenatedUrlPath(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String ensurePathStartingWithSeparator(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String ensurePathEndingWithoutSeparator(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String ensurePathEndingWithSeparator(java.lang.String)	8	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getRelativeToParentDirectory(java.io.File,java.io.File)	6	1	1
com.helger.commons.io.file.FilenameHelper	java.lang.String getAbsoluteWithEnsuredParentDirectory(java.io.File,java.lang.String)	10	2	2
com.helger.commons.io.file.FileIOError	com.helger.commons.io.file.EFileIOOperation getOperation()	4	4	null
com.helger.commons.io.file.FileIOError	com.helger.commons.io.file.EFileIOErrorCode getErrorCode()	7	5	1
com.helger.commons.io.file.FileIOError	boolean isSuccess()	14	4	3
com.helger.commons.io.file.FileIOError	java.io.File getFile1()	4	4	null
com.helger.commons.io.file.FileIOError	java.io.File getFile2()	4	4	null
com.helger.commons.io.file.FileIOError	java.lang.Exception getException()	4	4	null
com.helger.commons.io.file.FileIOError	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.ByteBuffersInputStream	void close()	8	1	1
com.helger.commons.io.stream.CountingFileInputStream	int read()	2	1	1
com.helger.commons.io.stream.CountingFileInputStream	int read(byte[],int,int)	2	1	1
com.helger.commons.io.stream.NonBlockingPushbackReader	void close()	10	2	1
com.helger.commons.io.stream.NonBlockingPushbackInputStream	void close()	8	1	1
com.helger.commons.io.stream.LoggingWriter	void close()	8	1	1
com.helger.commons.io.stream.LoggingWriter	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.WrappedWriter	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonBlockingStringWriter	void write(char[],int,int)	4	2	1
com.helger.commons.io.stream.NonBlockingStringWriter	void write(java.lang.String)	2	2	null
com.helger.commons.io.stream.NonBlockingStringWriter	com.helger.commons.io.stream.NonBlockingStringWriter append(java.lang.CharSequence)	2	1	1
com.helger.commons.io.stream.NonBlockingStringWriter	com.helger.commons.io.stream.NonBlockingStringWriter append(java.lang.CharSequence,int,int)	2	1	1
com.helger.commons.io.stream.NonBlockingStringWriter	void close()	8	2	2
com.helger.commons.io.stream.NonBlockingStringWriter	java.lang.String getAsString()	43	25	8
com.helger.commons.io.stream.NonBlockingStringWriter	void reset()	4	1	1
com.helger.commons.io.stream.NonBlockingStringWriter	int size()	3	1	1
com.helger.commons.io.stream.NonBlockingStringWriter	boolean isEmpty()	2	1	1
com.helger.commons.io.stream.NonBlockingStringWriter	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonBlockingBitInputStream	int readBits(int)	6	4	1
com.helger.commons.io.stream.NonBlockingBitInputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.CountingInputStream	int read()	2	2	null
com.helger.commons.io.stream.CountingInputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonClosingInputStream	void close()	10	2	2
com.helger.commons.io.stream.NonBlockingBufferedInputStream	int available()	3	1	1
com.helger.commons.io.stream.NonBlockingBufferedInputStream	void close()	10	2	2
com.helger.commons.io.stream.LoggingReader	long skip(long)	3	1	1
com.helger.commons.io.stream.LoggingReader	void close()	18	3	2
com.helger.commons.io.stream.LoggingReader	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.StreamHelper	boolean isKnownEOFException(java.lang.Throwable)	3	1	1
com.helger.commons.io.stream.StreamHelper	boolean isKnownEOFException(java.lang.Class)	3	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess closeWithoutFlush(java.lang.AutoCloseable)	4	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess close(java.lang.AutoCloseable)	41	17	10
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess flush(java.io.Flushable)	4	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyInputStreamToOutputStream(java.io.InputStream,java.io.OutputStream)	13	8	3
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyInputStreamToOutputStreamAndCloseOS(java.io.InputStream,java.io.OutputStream)	3	3	null
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyInputStreamToOutputStreamWithLimit(java.io.InputStream,java.io.OutputStream,long)	5	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyInputStreamToOutputStream(java.io.InputStream,java.io.OutputStream,byte[])	3	1	1
com.helger.commons.io.stream.StreamHelper	int getAvailable(java.io.InputStream)	3	1	1
com.helger.commons.io.stream.StreamHelper	byte[] getAllBytes(com.helger.commons.io.IHasInputStream)	8	4	2
com.helger.commons.io.stream.StreamHelper	byte[] getAllBytes(java.io.InputStream)	7	5	2
com.helger.commons.io.stream.StreamHelper	java.lang.String getAllBytesAsString(com.helger.commons.io.IHasInputStream,java.nio.charset.Charset)	4	2	2
com.helger.commons.io.stream.StreamHelper	java.lang.String getAllBytesAsString(java.io.InputStream,java.nio.charset.Charset)	7	3	2
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyReaderToWriter(java.io.Reader,java.io.Writer)	4	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyReaderToWriterWithLimit(java.io.Reader,java.io.Writer,long)	5	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess copyReaderToWriter(java.io.Reader,java.io.Writer,char[])	3	1	1
